"Area","Records","Observed.richness","SE","R2"
"MI_Flint_B7_B_4379",4,3,0.00684715681898454,0.999916651455104
"MI_Flint_C1_C_4380",4,1,NA,NA
"MI_Flint_C16_C_4387",2,1,NA,NA
"MI_Flint_D1_D_4398",5,5,NA,NA
"MI_Flint_D11_D_4401",7,7,NA,NA
"MI_Flint_D12_D_4403",10,9,0.00243733904829687,0.99999908956507
"MI_Flint_D13_D_4404",2,2,NA,NA
"MI_Flint_D14_D_4405",9,8,0.0027692694163337,0.99999849947154
"MI_Flint_D22_D_4415",5,4,0.00560201505032432,0.999972276879307
"MI_Grand Rapids_A2_A_4425",3,3,NA,NA
"MI_Grand Rapids_A3_A_4426",4,3,0.00684715681898454,0.999916651455104
"MI_Grand Rapids_A4_A_4427",22,16,0.0391926133020066,0.999923248323526
"MI_Grand Rapids_A5_A_4428",67,24,0.053062553927818,0.999935153223121
"MI_Grand Rapids_A6_A_4429",10,7,0.0369674178812941,0.999613308563266
"MI_Grand Rapids_B10_B_4432",3,3,NA,NA
"MI_Grand Rapids_B12_B_4434",2,2,NA,NA
"MI_Grand Rapids_B13_B_4435",8,8,NA,NA
"MI_Grand Rapids_B14_B_4436",4,4,NA,NA
"MI_Grand Rapids_B15_B_4437",2,2,NA,NA
"MI_Grand Rapids_B16_B_4438",13,11,0.00781999018438143,0.999993726388311
"MI_Grand Rapids_B17_B_4439",2,2,NA,NA
"MI_Grand Rapids_B18_B_4440",16,16,NA,NA
"MI_Grand Rapids_B19_B_4441",3,3,NA,NA
"MI_Grand Rapids_B2_B_4442",2,2,NA,NA
"MI_Grand Rapids_B20_B_4443",3,2,NA,NA
"MI_Grand Rapids_B3_B_4444",4,3,0.00684715681898454,0.999916651455104
"MI_Grand Rapids_B6_B_4447",7,7,NA,NA
"MI_Grand Rapids_B7_B_4448",4,3,0.00684715681898454,0.999916651455104
"MI_Grand Rapids_B9_B_4450",5,5,NA,NA
"MI_Grand Rapids_C1_C_4451",4,4,NA,NA
"MI_Grand Rapids_C1_C_4452",2,2,NA,NA
"MI_Grand Rapids_C10_C_4453",10,9,0.00243733904829687,0.99999908956507
"MI_Grand Rapids_C11_C_4454",12,10,0.00867633330351212,0.999990593454204
"MI_Grand Rapids_C12_C_4455",21,21,NA,NA
"MI_Grand Rapids_C13_C_4456",12,11,0.00195951155823258,0.99999961037677
"MI_Grand Rapids_C14_C_4457",2,2,NA,NA
"MI_Grand Rapids_C15_C_4458",9,7,0.0128146003791018,0.999956515803299
"MI_Grand Rapids_C16_C_4459",20,17,0.0145047795517039,0.999990995588193
"MI_Grand Rapids_C17_C_4460",4,3,0.00684715681898454,0.999916651455104
"MI_Grand Rapids_C18_C_4461",13,12,0.00178267237489149,0.99999973000321
"MI_Grand Rapids_C2_C_4464",3,3,NA,NA
"MI_Grand Rapids_C20_C_4466",4,3,0.00684715681898454,0.999916651455104
"MI_Grand Rapids_C21_C_4468",49,49,NA,NA
"MI_Grand Rapids_C22_C_4469",3,3,NA,NA
"MI_Grand Rapids_C23_C_4470",3,2,NA,NA
"MI_Grand Rapids_C24_C_4471",78,39,0.25149288112915,0.999433353112634
"MI_Grand Rapids_C25_C_4472",15,11,0.030919026870533,0.999900662212306
"MI_Grand Rapids_C26_C_4473",154,130,0.032074560018143,0.999999263442206
"MI_Grand Rapids_C27_C_4474",37,32,0.0155444605329711,0.999997146501017
"MI_Grand Rapids_C28_C_4475",14,14,NA,NA
"MI_Grand Rapids_C5_C_4478",3,3,NA,NA
"MI_Grand Rapids_C6_C_4479",32,25,0.013118724010394,0.999996622632391
"MI_Grand Rapids_C7_C_4480",5,4,0.00560201505032432,0.999972276879307
"MI_Grand Rapids_C8_C_4481",10,9,0.00243733904829687,0.99999908956507
"MI_Grand Rapids_C9_C_4483",2,2,NA,NA
"MI_Grand Rapids_D3_D_4488",3,3,NA,NA
"MI_Grand Rapids_D4_D_4489",2,2,NA,NA
"MI_Grand Rapids_D5_D_4490",3,3,NA,NA
"MI_Grand Rapids_D6_D_4492",5,5,NA,NA
"MI_Grand Rapids_D7_D_4493",16,14,0.00601913483016521,0.999997733629148
"MI_Grand Rapids_D7_D_4498",2,2,NA,NA
"MI_Jackson_A_A_4499",15,14,0.00150822416755969,0.999999858724731
"MI_Jackson_B_B_4500",16,16,NA,NA
"MI_Jackson_C_C_4505",19,15,0.0221816745576057,0.999973033456044
"MI_Jackson_CA_C_4506",10,8,0.0194747494407256,0.999922650106403
"MI_Jackson_CB_C_4508",3,3,NA,NA
"MI_Jackson_CD_C_4511",12,11,0.00195951155823258,0.99999961037677
"MI_Jackson_D_D_4512",4,4,NA,NA
"MI_Kalamazoo_A2_A_4515",8,7,0.00319732044001254,0.999997354222772
"MI_Kalamazoo_B1_B_4517",8,8,NA,NA
"MI_Kalamazoo_B2_B_4518",12,12,NA,NA
"MI_Kalamazoo_B4_B_4520",2,2,NA,NA
"MI_Kalamazoo_B6_B_4522",3,3,NA,NA
"MI_Kalamazoo_B7_B_4523",10,10,NA,NA
"MI_Kalamazoo_B8_B_4524",2,2,NA,NA
"MI_Kalamazoo_C1_C_4526",4,4,NA,NA
"MI_Kalamazoo_C10_C_4527",3,3,NA,NA
"MI_Kalamazoo_C12_C_4529",27,13,0.0748303220357421,0.999527090773806
"MI_Kalamazoo_C13_C_4530",2,2,NA,NA
"MI_Kalamazoo_C14_C_4531",4,4,NA,NA
"MI_Kalamazoo_C15_C_4532",33,28,NA,NA
"MI_Kalamazoo_C16_C_4534",9,8,0.0027692694163337,0.99999849947154
"MI_Kalamazoo_C17_C_4537",18,13,0.021233097737171,0.999965697412999
"MI_Kalamazoo_C17_C_4538",2,2,NA,NA
"MI_Kalamazoo_C18_C_4539",3,3,NA,NA
"MI_Kalamazoo_C19_C_4540",2,2,NA,NA
"MI_Kalamazoo_C2_C_4542",8,8,NA,NA
"MI_Kalamazoo_C21_C_4546",2,1,NA,NA
"MI_Kalamazoo_C22_C_4547",7,7,NA,NA
"MI_Kalamazoo_C23_C_4548",10,10,NA,NA
"MI_Kalamazoo_C24_C_4550",2,1,NA,NA
"MI_Kalamazoo_C3_C_4551",13,10,0.0194195893823541,0.99995245553424
"MI_Kalamazoo_C5_C_4553",41,22,0.0514273074138489,0.999927176552382
"MI_Lansing_A_A_4569",7,7,NA,NA
"MI_Lansing_A_A_4570",10,10,NA,NA
"MI_Lansing_A_A_4571",2,2,NA,NA
"MI_Lansing_A_A_4572",11,10,0.00217356516736688,0.999999417206335
"MI_Lansing_B_B_4573",14,13,0.0016343241935979,0.999999807180766
"MI_Lansing_B_B_4575",4,4,NA,NA
"MI_Lansing_B_B_4576",10,10,NA,NA
"MI_Lansing_B_B_4577",14,14,NA,NA
"MI_Lansing_B_B_4578",129,100,0.0422353669550721,0.999997824150291
"MI_Lansing_B_B_4579",9,8,0.0027692694163337,0.99999849947154
"MI_Lansing_B_B_4580",38,33,0.0150540393636727,0.999997484524041
"MI_Lansing_C_C_4583",222,146,0.146822588932566,0.999987446814932
"MI_Lansing_C_C_4584",2,2,NA,NA
"MI_Lansing_C_C_4585",21,21,NA,NA
"MI_Lansing_C_C_4586",18,18,NA,NA
"MI_Lansing_C_C_4587",8,8,NA,NA
"MI_Lansing_C_C_4588",4,4,NA,NA
"MI_Lansing_C_C_4589",51,38,0.0202341188930385,0.9999964983483
"MI_Lansing_C_C_4590",91,71,0.0164986049913942,0.999999341486303
"MI_Lansing_D_D_4591",3,3,NA,NA
"MI_Lansing_D_D_4593",11,10,0.00217356516736688,0.999999417206335
"MI_Lansing_D_D_4594",6,6,NA,NA
"MI_Lansing_D_D_4595",3,3,NA,NA
"MI_Lansing_D_D_4596",3,3,NA,NA
"MI_Muskegon_B4_B_4604",5,3,0.0192610453171459,0.999239778961662
"MI_Pontiac_A3_A_4634",10,10,NA,NA
"MI_Pontiac_B3_B_4637",3,2,NA,NA
"MI_Pontiac_B6_B_4640",3,2,NA,NA
"MI_Pontiac_B8_B_4642",10,10,NA,NA
"MI_Pontiac_C13_C_4647",3,1,NA,NA
"MI_Pontiac_C14_C_4648",2,2,NA,NA
"MI_Pontiac_C4_C_4651",7,6,0.00376486817975351,0.999994909742269
"MI_Pontiac_D4_D_4660",2,2,NA,NA
"MI_Saginaw_A1_A_4666",5,4,0.00560201505032432,0.999972276879307
"MI_Saginaw_A3_A_4668",3,2,NA,NA
"MI_Saginaw_B1_B_4671",5,4,0.00560201505032432,0.999972276879307
"MI_Saginaw_C4_C_4685",3,3,NA,NA
"MI_Saginaw_C5_C_4686",2,1,NA,NA
"MI_Saginaw_C8_C_4689",2,2,NA,NA
"MI_Saginaw_D3_D_4693",9,9,NA,NA
"MI_Saginaw_D5_D_4695",3,2,NA,NA
"MN_Duluth_A1_A_4697",6,6,NA,NA
"MN_Duluth_A2_A_4698",47,40,0.0241077523020548,0.999995615177531
"MN_Duluth_A3_A_4699",63,50,0.03663732594426,0.999993420375264
"MN_Duluth_A4_A_4700",3,3,NA,NA
"MN_Duluth_B1_B_4701",49,43,0.00633215105744533,0.999999737271579
"MN_Duluth_B2_B_4702",12,11,0.00195951155823258,0.99999961037677
"MN_Duluth_B3_B_4703",81,65,0.0759958903531698,0.999983561092739
"MN_Duluth_B4_B_4704",53,40,0.00668593196149267,0.999999657393734
"MN_Duluth_B5_B_4705",22,19,0.009729716522584,0.999996804556095
"MN_Duluth_B6_B_4706",9,9,NA,NA
"MN_Duluth_B7_B_4707",4,3,0.00684715681898454,0.999916651455104
"MN_Duluth_C11_C_4710",6,6,NA,NA
"MN_Duluth_C13_C_4712",22,20,0.00410333424920982,0.99999948935245
"MN_Duluth_C2_C_4713",67,54,0.0365086674271626,0.999994473925749
"MN_Duluth_C3_C_4714",14,14,NA,NA
"MN_Duluth_C4_C_4715",17,17,NA,NA
"MN_Duluth_C5_C_4716",137,111,NA,NA
"MN_Duluth_C6_C_4717",42,33,0.00339164990177699,0.999999870497698
"MN_Duluth_C7_C_4718",11,11,NA,NA
"MN_Duluth_C8_C_4719",2,2,NA,NA
"MN_Duluth_C9_C_4720",37,30,0.0409685135444032,0.999976960634397
"MN_Duluth_D1_D_4721",28,22,0.020998194750737,0.999988681690119
"MN_Duluth_D2_D_4722",40,31,0.0258132454726988,0.99999154176721
"MN_Duluth_D3_D_4724",9,8,0.0027692694163337,0.99999849947154
"MN_Duluth_D4_D_4725",2,2,NA,NA
"MN_Duluth_D5_D_4726",4,4,NA,NA
"MN_Duluth_D6_D_4727",13,11,0.0194709985676792,0.999960448739823
"MN_Duluth_D7_D_4728",22,21,0.000975353059597813,0.999999973946586
"MN_Duluth_D8_D_4729",42,33,0.00533827437907446,0.999999679181752
"MN_Minneapolis_A1_A_4730",69,49,0.116327754132792,0.999929204773824
"MN_Minneapolis_A11_A_4733",3,3,NA,NA
"MN_Minneapolis_A14_A_4736",3,3,NA,NA
"MN_Minneapolis_A2_A_4737",129,86,0.027597074717543,0.999998725340303
"MN_Minneapolis_A3_A_4738",12,11,0.00195951155823258,0.99999961037677
"MN_Minneapolis_A5_A_4740",10,8,0.0110731586844239,0.999975559224772
"MN_Minneapolis_A6_A_4741",11,9,0.00973467559660121,0.99998525255558
"MN_Minneapolis_A7_A_4742",2,2,NA,NA
"MN_Minneapolis_A7_A_4743",17,16,0.0013056377983648,0.999999919208671
"MN_Minneapolis_A7_A_4744",6,5,0.00453850627568286,0.999989006054452
"MN_Minneapolis_A9_A_4746",4,4,NA,NA
"MN_Minneapolis_A9_A_4747",7,7,NA,NA
"MN_Minneapolis_B1_B_4748",5,5,NA,NA
"MN_Minneapolis_B10_B_4749",15,14,0.00150822416755969,0.999999858724731
"MN_Minneapolis_B11_B_4750",2,2,NA,NA
"MN_Minneapolis_B12_B_4751",2,2,NA,NA
"MN_Minneapolis_B13_B_4752",112,74,0.0171224550698803,0.999999336654309
"MN_Minneapolis_B14_B_4753",36,30,NA,NA
"MN_Minneapolis_B14_B_4754",10,8,0.0194747494407256,0.999922650106403
"MN_Minneapolis_B15_B_4755",23,21,0.00389537595814475,0.999999582992172
"MN_Minneapolis_B16_B_4756",210,113,0.253386565241887,0.999935021071952
"MN_Minneapolis_B17_B_4757",3,3,NA,NA
"MN_Minneapolis_B18_B_4758",78,62,0.0311906290757076,0.99999693503074
"MN_Minneapolis_B19_B_4759",173,118,0.0202234174855014,0.999999638326731
"MN_Minneapolis_B2_B_4760",26,20,0.00948726211443203,0.999997218963151
"MN_Minneapolis_B20_B_4761",23,23,NA,NA
"MN_Minneapolis_B21_B_4762",3,3,NA,NA
"MN_Minneapolis_B21_B_4763",24,22,0.00370725363474745,0.999999656145768
"MN_Minneapolis_B22_B_4765",6,6,NA,NA
"MN_Minneapolis_B3_B_4766",37,30,0.017350636805596,0.999995890085115
"MN_Minneapolis_B7_B_4771",3,3,NA,NA
"MN_Minneapolis_B8_B_4772",6,6,NA,NA
"MN_Minneapolis_B9_B_4773",12,12,NA,NA
"MN_Minneapolis_B9_B_4774",4,4,NA,NA
"MN_Minneapolis_B9_B_4775",17,16,0.0013056377983648,0.999999919208671
"MN_Minneapolis_C1_C_4776",2,2,NA,NA
"MN_Minneapolis_C10_C_4777",35,28,0.01752080273842,0.999995178481043
"MN_Minneapolis_C11_C_4778",8,4,0.040642754253005,0.99834139007915
"MN_Minneapolis_C12_C_4779",113,70,0.0220535374919887,0.999998756983946
"MN_Minneapolis_C13_C_4780",6,6,NA,NA
"MN_Minneapolis_C15_C_4782",53,43,0.0467859133133476,0.999985467168524
"MN_Minneapolis_C16_C_4783",22,21,0.000975353059597813,0.999999973946586
"MN_Minneapolis_C17_C_4784",16,14,0.00601913483016521,0.999997733629148
"MN_Minneapolis_C18_C_4785",2,2,NA,NA
"MN_Minneapolis_C3_C_4789",26,21,NA,NA
"MN_Minneapolis_C4_C_4790",19,19,NA,NA
"MN_Minneapolis_C5_C_4791",2,2,NA,NA
"MN_Minneapolis_C5_C_4792",2,2,NA,NA
"MN_Minneapolis_C6_C_4794",66,47,0.0685212666920808,0.999973649357886
"MN_Minneapolis_C7_C_4795",12,11,0.00195951155823258,0.99999961037677
"MN_Minneapolis_D1_D_4799",15,13,0.0065219141853158,0.999996904094231
"MN_Minneapolis_D10_D_4800",24,22,0.00370725363474745,0.999999656145768
"MN_Minneapolis_D11_D_4801",18,17,0.00122313446393038,0.999999937270284
"MN_Minneapolis_D12_D_4803",3,3,NA,NA
"MN_Minneapolis_D12_D_4804",9,8,0.0027692694163337,0.99999849947154
"MN_Minneapolis_D13_D_4805",2,2,NA,NA
"MN_Minneapolis_D2_D_4807",2,2,NA,NA
"MN_Minneapolis_D3_D_4808",60,39,0.0460676191645284,0.99998237265143
"MN_Minneapolis_D4_D_4809",7,7,NA,NA
"MN_Minneapolis_D5_D_4810",23,23,NA,NA
"MN_Minneapolis_D6_D_4812",4,2,NA,NA
"MN_Minneapolis_D8_D_4814",15,13,0.0194486374922292,0.999972073585763
"MN_Minneapolis_D9_D_4815",12,11,0.00195951155823258,0.99999961037677
"MN_Rochester_A_A_4816",13,12,0.00178267237489149,0.99999973000321
"MN_Rochester_B_B_4817",10,9,0.00243733904829687,0.99999908956507
"MN_Rochester_B_B_4818",24,23,0.000885287262723231,0.999999982125548
"MN_Rochester_C_C_4819",57,48,0.00953687152742492,0.999999522067495
"MN_Rochester_C_C_4821",10,10,NA,NA
"MN_Rochester_D_D_4822",3,2,NA,NA
"MN_Rochester_D_D_4825",6,6,NA,NA
"MN_St. Paul_A1_A_4827",9,9,NA,NA
"MN_St. Paul_A2_A_4829",196,134,0.213646989149262,0.999968379061784
"MN_St. Paul_A3_A_4830",2,2,NA,NA
"MN_St. Paul_A4_A_4831",88,58,0.107400116624847,0.999956783866751
"MN_St. Paul_A5_A_4832",4,4,NA,NA
"MN_St. Paul_A6_A_4833",15,12,0.0123612668232876,0.999986587910093
"MN_St. Paul_B1_B_4834",68,54,0.0549410731851247,0.999987295316099
"MN_St. Paul_B10_B_4835",26,21,NA,NA
"MN_St. Paul_B11_B_4836",17,15,0.00558697722351726,0.999998303537962
"MN_St. Paul_B2_B_4839",2,2,NA,NA
"MN_St. Paul_B2_B_4840",19,15,0.0221816745576057,0.999973033456044
"MN_St. Paul_B3_B_4841",38,31,0.0313821468331611,0.999987587135051
"MN_St. Paul_B4_B_4842",34,31,0.0166545116612228,0.999996493321848
"MN_St. Paul_B5_B_4843",24,19,0.00131911920095535,0.999999940370446
"MN_St. Paul_B6_B_4844",59,48,0.00232255661821914,0.99999997152901
"MN_St. Paul_B7_B_4845",6,6,NA,NA
"MN_St. Paul_B8_B_4848",3,3,NA,NA
"MN_St. Paul_B9_B_4849",7,7,NA,NA
"MN_St. Paul_C1_C_4850",14,14,NA,NA
"MN_St. Paul_C1_C_4851",8,8,NA,NA
"MN_St. Paul_C2_C_4852",15,12,0.0382111617369952,0.999870022730819
"MN_St. Paul_C3_C_4853",66,44,0.124489844498379,0.999898330792146
"MN_St. Paul_C4_C_4854",10,9,0.00243733904829687,0.99999908956507
"MN_St. Paul_C5_C_4855",100,64,0.0734061526209137,0.999983500642747
"MN_St. Paul_C6_C_4856",39,32,0.018694041113059,0.999995814923742
"MN_St. Paul_C8_C_4858",14,13,0.0016343241935979,0.999999807180766
"MN_St. Paul_D1_D_4859",10,10,NA,NA
"MN_St. Paul_D10_D_4860",43,30,0.0323793948366393,0.999985389647727
"MN_St. Paul_D2_D_4861",9,8,0.0027692694163337,0.99999849947154
"MN_St. Paul_D3_D_4862",114,84,0.157995704307205,0.999956099677358
"MN_St. Paul_D4_D_4863",10,10,NA,NA
"MN_St. Paul_D5_D_4864",8,8,NA,NA
"MN_St. Paul_D5_D_4865",16,10,0.0753341708313355,0.999279163318905
"MN_St. Paul_D6_D_4866",463,193,0.934761991863052,0.999679489893378
"MN_St. Paul_D7_D_4867",39,32,0.00584129489243627,0.999999593997815
"MN_St. Paul_D8_D_4868",5,5,NA,NA
"MO_Greater Kansas City_A10_A_4871",6,5,0.00453850627568286,0.999989006054452
"MO_Greater Kansas City_A2_A_4872",7,7,NA,NA
"MO_Greater Kansas City_A5_A_4875",7,6,0.00376486817975351,0.999994909742269
"MO_Greater Kansas City_A6_A_4876",3,3,NA,NA
"MO_Greater Kansas City_A8_A_4878",9,9,NA,NA
"MO_Greater Kansas City_A9_A_4879",2,2,NA,NA
"MO_Greater Kansas City_B10_B_4881",2,2,NA,NA
"MO_Greater Kansas City_B12_B_4883",11,10,0.00217356516736688,0.999999417206335
"MO_Greater Kansas City_B14_B_4885",22,22,NA,NA
"MO_Greater Kansas City_B16_B_4887",2,2,NA,NA
"MO_Greater Kansas City_B18_B_4889",6,4,0.0234296681044113,0.999490607204192
"MO_Greater Kansas City_B23_B_4895",2,1,NA,NA
"MO_Greater Kansas City_B9_B_4902",2,2,NA,NA
"MO_Greater Kansas City_C11_C_4905",2,2,NA,NA
"MO_Greater Kansas City_C13_C_4907",6,6,NA,NA
"MO_Greater Kansas City_C17_C_4911",9,8,0.0027692694163337,0.99999849947154
"MO_Greater Kansas City_C18_C_4912",3,3,NA,NA
"MO_Greater Kansas City_C19_C_4913",2,2,NA,NA
"MO_Greater Kansas City_C20_C_4915",4,4,NA,NA
"MO_Greater Kansas City_C21_C_4916",5,5,NA,NA
"MO_Greater Kansas City_C23_C_4918",4,4,NA,NA
"MO_Greater Kansas City_C24_C_4919",13,12,0.00178267237489149,0.99999973000321
"MO_Greater Kansas City_C25_C_4920",8,8,NA,NA
"MO_Greater Kansas City_C26_C_4921",3,3,NA,NA
"MO_Greater Kansas City_C27_C_4922",2,2,NA,NA
"MO_Greater Kansas City_C28_C_4923",8,8,NA,NA
"MO_Greater Kansas City_C29_C_4924",11,10,0.00217356516736688,0.999999417206335
"MO_Greater Kansas City_C30_C_4926",41,31,0.0636193906759343,0.999948981121588
"MO_Greater Kansas City_C31_C_4927",51,34,0.0418046861076475,0.999980929873802
"MO_Greater Kansas City_C32_C_4928",10,9,0.00243733904829687,0.99999908956507
"MO_Greater Kansas City_C34_C_4930",3,3,NA,NA
"MO_Greater Kansas City_C35_C_4931",10,9,0.00243733904829687,0.99999908956507
"MO_Greater Kansas City_C41_C_4938",15,13,0.0065219141853158,0.999996904094231
"MO_Greater Kansas City_C42_C_4939",3,3,NA,NA
"MO_Greater Kansas City_C45_C_4943",7,6,0.00376486817975351,0.999994909742269
"MO_Greater Kansas City_C46_C_4944",2,2,NA,NA
"MO_Greater Kansas City_C9_C_4950",11,10,0.00217356516736688,0.999999417206335
"MO_Greater Kansas City_D14_D_4956",26,23,0.00794273537502093,0.999998553503292
"MO_Greater Kansas City_D19_D_4962",2,2,NA,NA
"MO_Greater Kansas City_D20_D_4964",15,14,0.00150822416755969,0.999999858724731
"MO_Greater Kansas City_D21_D_4965",2,2,NA,NA
"MO_Greater Kansas City_D23_D_4967",8,7,0.00319732044001254,0.999997354222772
"MO_Greater Kansas City_D25_D_4969",15,12,0.0159375287572676,0.999978065093646
"MO_Greater Kansas City_D26_D_4970",2,2,NA,NA
"MO_Greater Kansas City_D28_D_4973",3,3,NA,NA
"MO_Greater Kansas City_D29_D_4974",10,8,0.0110731586844239,0.999975559224772
"MO_Greater Kansas City_D3_D_4975",3,3,NA,NA
"MO_Greater Kansas City_D35_D_4981",3,3,NA,NA
"MO_Greater Kansas City_D36_D_4982",2,2,NA,NA
"MO_Greater Kansas City_D38_D_4984",7,6,0.00376486817975351,0.999994909742269
"MO_Greater Kansas City_D39_D_4985",3,3,NA,NA
"MO_Greater Kansas City_D40_D_4987",14,14,NA,NA
"MO_Greater Kansas City_D5_D_4988",2,2,NA,NA
"MO_Greater Kansas City_D6_D_4989",5,4,0.00560201505032432,0.999972276879307
"MO_Greater Kansas City_D7_D_4990",12,10,0.00867633330351212,0.999990593454204
"MO_Greater Kansas City_D8_D_4991",3,3,NA,NA
"MO_Springfield_B2_B_4996",5,5,NA,NA
"MO_Springfield_B3_B_4997",11,11,NA,NA
"MO_Springfield_C3_C_5001",4,4,NA,NA
"MO_Springfield_C6_C_5004",13,9,0.049805896329149,0.99958415833596
"MO_Springfield_C7_C_5005",2,1,NA,NA
"MO_Springfield_C8_C_5006",2,2,NA,NA
"MO_Springfield_C9_C_5007",9,7,0.0128146003791018,0.999956515803299
"MO_Springfield_D4_D_5012",2,2,NA,NA
"MO_Springfield_D5_D_5013",2,2,NA,NA
"MO_Springfield_D7_D_5015",12,12,NA,NA
"MO_Springfield_D8_D_5016",33,23,0.00942794454695894,0.999997896625078
"MO_St. Joseph_B4_B_5024",4,4,NA,NA
"MO_St. Joseph_C8_C_5036",2,2,NA,NA
"MO_St. Joseph_D10_D_5038",2,2,NA,NA
"MO_St. Louis_A1_A_5052",13,13,NA,NA
"MO_St. Louis_A11_A_5054",34,29,0.00681224640376873,0.999999327041683
"MO_St. Louis_A13_A_5056",10,9,0.00243733904829687,0.99999908956507
"MO_St. Louis_A14_A_5057",22,20,0.00410333424920982,0.99999948935245
"MO_St. Louis_A15_A_5058",17,17,NA,NA
"MO_St. Louis_A16_A_5059",28,20,0.00825207984215728,0.999997871332629
"MO_St. Louis_A17_A_5060",5,4,0.00560201505032432,0.999972276879307
"MO_St. Louis_A18_A_5061",77,52,0.180368337290237,0.999847327223138
"MO_St. Louis_A19_A_5062",31,23,0.00310988986813658,0.999999772982197
"MO_St. Louis_A2_A_5063",30,27,0.00670595260098446,0.999999253880781
"MO_St. Louis_A20_A_5064",31,24,0.039007410246512,0.999966994498254
"MO_St. Louis_A21_A_5065",26,24,0.00338023368354795,0.999999760129029
"MO_St. Louis_A22_A_5066",21,18,0.0147803961774562,0.999991681246231
"MO_St. Louis_A23_A_5067",31,26,0.0193110236243458,0.999993305296832
"MO_St. Louis_A24_A_5068",10,10,NA,NA
"MO_St. Louis_A25_A_5069",2,2,NA,NA
"MO_St. Louis_A26_A_5070",15,13,0.0065219141853158,0.999996904094231
"MO_St. Louis_A27_A_5071",26,22,0.0147676071151571,0.999994518540853
"MO_St. Louis_A28_A_5072",10,9,0.00243733904829687,0.99999908956507
"MO_St. Louis_A3_A_5074",30,26,0.0123838282278962,0.999997250143088
"MO_St. Louis_A30_A_5075",3,3,NA,NA
"MO_St. Louis_A31_A_5076",3,3,NA,NA
"MO_St. Louis_A4_A_5077",7,7,NA,NA
"MO_St. Louis_A5_A_5078",16,15,0.00139980090019128,0.999999894183191
"MO_St. Louis_A7_A_5080",12,12,NA,NA
"MO_St. Louis_A7_A_5081",2,2,NA,NA
"MO_St. Louis_B1_B_5084",295,209,0.235797012142604,0.999984299260646
"MO_St. Louis_B10_B_5085",20,18,0.0193803016906351,0.999985754298638
"MO_St. Louis_B11_B_5086",3,3,NA,NA
"MO_St. Louis_B12_B_5088",3,3,NA,NA
"MO_St. Louis_B15_B_5091",3,3,NA,NA
"MO_St. Louis_B16_B_5092",31,29,0.00276804231918005,0.999999890090601
"MO_St. Louis_B17_B_5093",48,37,0.0132644880841347,0.999998429022753
"MO_St. Louis_B18_B_5094",2,1,NA,NA
"MO_St. Louis_B19_B_5095",24,21,0.00874701331822726,0.99999789145817
"MO_St. Louis_B2_B_5096",53,44,0.0116576866349665,0.999999145129495
"MO_St. Louis_B22_B_5099",9,8,0.0027692694163337,0.99999849947154
"MO_St. Louis_B24_B_5101",114,93,0.0278662046225456,0.999998909857504
"MO_St. Louis_B26_B_5103",3,3,NA,NA
"MO_St. Louis_B27_B_5104",15,15,NA,NA
"MO_St. Louis_B28_B_5105",4,4,NA,NA
"MO_St. Louis_B3_B_5107",8,8,NA,NA
"MO_St. Louis_B31_B_5110",3,2,NA,NA
"MO_St. Louis_B35_B_5114",6,6,NA,NA
"MO_St. Louis_B38_B_5117",2,2,NA,NA
"MO_St. Louis_B39_B_5118",3,3,NA,NA
"MO_St. Louis_B4_B_5119",82,56,0.013537631346547,0.999999277935017
"MO_St. Louis_B40_B_5120",19,18,NA,NA
"MO_St. Louis_B5_B_5122",290,230,0.180688719369228,0.999992475977853
"MO_St. Louis_B6_B_5123",86,67,0.00282136446454658,0.999999978416968
"MO_St. Louis_B6_B_5124",66,43,0.143304932984314,0.999864932937982
"MO_St. Louis_B7_B_5125",34,30,0.0125595292045466,0.999997866468472
"MO_St. Louis_B8_B_5126",40,36,0.0136772327683559,0.999998248800729
"MO_St. Louis_B9_B_5127",22,21,0.000975353059597813,0.999999973946586
"MO_St. Louis_C1_C_5128",6,6,NA,NA
"MO_St. Louis_C10_C_5129",2,2,NA,NA
"MO_St. Louis_C11_C_5130",11,10,0.00217356516736688,0.999999417206335
"MO_St. Louis_C12_C_5131",17,8,0.0549516605662356,0.999299437340721
"MO_St. Louis_C13_C_5132",2,2,NA,NA
"MO_St. Louis_C14_C_5133",3,3,NA,NA
"MO_St. Louis_C16_C_5136",55,43,0.0154386513620671,0.99999842947222
"MO_St. Louis_C18_C_5139",18,16,0.005211716743443,0.999998705364271
"MO_St. Louis_C19_C_5140",11,9,0.00973467559660121,0.99998525255558
"MO_St. Louis_C2_C_5141",72,65,0.0146358663551424,0.999999390115353
"MO_St. Louis_C20_C_5142",19,15,0.0221816745576057,0.999973033456044
"MO_St. Louis_C21_C_5144",11,11,NA,NA
"MO_St. Louis_C22_C_5145",32,28,0.0120744525912212,0.999997732851313
"MO_St. Louis_C24_C_5147",28,22,0.00677346860998316,0.99999883297579
"MO_St. Louis_C27_C_5150",11,9,0.0194802155174373,0.999939728900571
"MO_St. Louis_C28_C_5151",4,3,0.00684715681898454,0.999916651455104
"MO_St. Louis_C31_C_5155",6,5,0.00453850627568286,0.999989006054452
"MO_St. Louis_C36_C_5160",7,7,NA,NA
"MO_St. Louis_C37_C_5161",6,6,NA,NA
"MO_St. Louis_C4_C_5164",61,50,0.00413799169176275,0.999999916763575
