"Area","Records","Observed.richness","Richness","Slope","Completeness","Ratio"
"PA_Philadelphia_D20_D_8318",6,1,NA,NA,NA,6
"PA_Philadelphia_D23_D_8322",23,3,3.32081300086881,0,90.3393235094878,7.66666666666667
"PA_Philadelphia_D5_D_8329",4,1,NA,NA,NA,4
"PA_Philadelphia_E1_A_8334",5,2,3.33308896444692,0.2,60.0043989624463,2.5
"PA_Philadelphia_E3_B_8336",15,3,3.35703768537122,0,89.3645017174796,5
"PA_Philadelphia_E4_B_8337",2,1,NA,NA,NA,2
"PA_Philadelphia_E5_C_8338",2,2,NA,NA,NA,1
"PA_Philadelphia_E6_B_8339",28,5,6.22163785358758,0.0714285714285712,80.3646904185665,5.6
"PA_Pittsburgh_A7_A_8349",2,2,NA,NA,NA,1
"PA_Pittsburgh_A8_A_8350",2,1,NA,NA,NA,2
"PA_Pittsburgh_B1_B_8352",5,2,2.32468376239523,0,86.0332072840441,2.5
"PA_Pittsburgh_B10_B_8353",3,1,NA,NA,NA,3
"PA_Pittsburgh_B14_B_8357",2,2,NA,NA,NA,1
"PA_Pittsburgh_B16_B_8359",2,1,NA,NA,NA,2
"PA_Pittsburgh_B17_B_8360",2,2,NA,NA,NA,1
"PA_Pittsburgh_C13_C_8383",2,1,NA,NA,NA,2
"PA_Pittsburgh_C22_C_8393",2,2,NA,NA,NA,1
"PA_Pittsburgh_C33_C_8405",2,1,NA,NA,NA,2
"PA_Pittsburgh_C38_C_8410",2,2,NA,NA,NA,1
"PA_Pittsburgh_D11_D_8423",2,1,NA,NA,NA,2
"RI_Providence_7_B_8569",2,1,NA,NA,NA,2
"TN_Chattanooga_B2_B_8622",2,2,NA,NA,NA,1
"TN_Chattanooga_B6_B_8626",3,2,NA,NA,NA,1.5
"TN_Chattanooga_B8_B_8628",3,2,NA,NA,NA,1.5
"TN_Chattanooga_C11_C_8631",3,2,NA,NA,NA,1.5
"TN_Chattanooga_C5_C_8635",2,2,NA,NA,NA,1
"TN_Chattanooga_D1_D_8640",2,2,NA,NA,NA,1
"TN_Chattanooga_D4_D_8643",2,2,NA,NA,NA,1
"TN_Chattanooga_D5_D_8644",4,2,3.09850691532731,0.25,64.5472175681342,2
"TN_Chattanooga_D7_D_8646",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"TN_Chattanooga_D8_D_8647",3,2,NA,NA,NA,1.5
"TN_Knoxville_C11_C_8666",8,3,8.41692492804909,0.25,35.6424706843067,2.66666666666667
"TN_Knoxville_C15_C_8670",2,2,NA,NA,NA,1
"TN_Knoxville_D11_D_8682",3,1,NA,NA,NA,3
"TN_Knoxville_D3_D_8685",2,2,NA,NA,NA,1
"TN_Knoxville_D4_D_8686",15,6,11.6179849888109,0.266666666666667,51.6440674159806,2.5
"TN_Knoxville_D6_D_8688",2,1,NA,NA,NA,2
"TN_Memphis_B1_B_8699",10,3,3.63391730103324,0.1,82.5555385959664,3.33333333333333
"TN_Memphis_D1_D_8715",2,2,NA,NA,NA,1
"TN_Nashville_A_A_8718",7,6,32.8974283942516,0.714285714285714,18.2385076672085,1.16666666666667
"TN_Nashville_B1_B_8719",12,4,7.72429564127986,0.166666666666667,51.7846569546532,3
"TN_Nashville_B2_B_8720",3,1,NA,NA,NA,3
"TN_Nashville_C2_C_8722",2,1,NA,NA,NA,2
"TN_Nashville_C3_C_8723",2,2,NA,NA,NA,1
"TN_Nashville_D1_D_8724",5,3,4.8482145482525,0.2,61.8784496878614,1.66666666666667
"TN_Nashville_D2_D_8725",3,2,NA,NA,NA,1.5
"TX_Amarillo_B_B_8731",2,2,NA,NA,NA,1
"TX_Amarillo_D_D_8740",2,2,NA,NA,NA,1
"TX_Amarillo_D_D_8746",2,2,NA,NA,NA,1
"TX_Austin_A_A_8747",6,3,6.89396934812963,0.333333333333333,43.5162944380354,2
"TX_Austin_A_A_8748",36,8,9.9799162895567,0.0555555555555554,80.1609930172606,4.5
"TX_Austin_A_A_8749",183,18,20.9930484200031,0.027322404371585,85.7426689058119,10.1666666666667
"TX_Austin_B_B_8751",30,8,10.5008560965325,0.0666666666666664,76.1842646585897,3.75
"TX_Austin_B_B_8752",2,2,NA,NA,NA,1
"TX_Austin_B_B_8754",16,8,NA,NA,NA,2
"TX_Austin_B_B_8755",83,8,8.74731583738806,0.0120481927710845,91.4566267952295,10.375
"TX_Austin_B_B_8756",8,6,18.2675428838315,0.5,32.8451398097473,1.33333333333333
"TX_Austin_C_C_8757",13,6,11.9750129107486,0.307692307692307,50.1043301140366,2.16666666666667
"TX_Austin_D_D_8758",46,7,8.5058598478727,0.0217391304347823,82.2962066762797,6.57142857142857
"TX_Austin_D_D_8759",24,11,18.5297628020385,0.208333333333334,59.3639547225606,2.18181818181818
"TX_Austin_D_D_8761",7,7,NA,NA,NA,1
"TX_Austin_D_D_8762",2,2,NA,NA,NA,1
"TX_Austin_D_D_8763",4,4,NA,NA,NA,1
"TX_Austin_D_D_8764",2,2,NA,NA,NA,1
"TX_Beaumont_A_A_8765",5,2,2.32468376239523,0,86.0332072840441,2.5
"TX_Dallas_A10_A_8786",3,3,NA,NA,NA,1
"TX_Dallas_A2_A_8787",16,4,4.78708174487039,0.0625,83.5582138175561,4
"TX_Dallas_A3_A_8788",7,5,12.7895845884099,0.428571428571429,39.094311198591,1.4
"TX_Dallas_A4_A_8789",3,3,NA,NA,NA,1
"TX_Dallas_A7_A_8792",3,2,NA,NA,NA,1.5
"TX_Dallas_A8_A_8793",7,4,11.642641734416,0.428571428571429,34.3564638614265,1.75
"TX_Dallas_A9_A_8794",2,1,NA,NA,NA,2
"TX_Dallas_B1_B_8795",3,1,NA,NA,NA,3
"TX_Dallas_B11_B_8797",2,2,NA,NA,NA,1
"TX_Dallas_B12_B_8798",7,4,7.37550093176442,0.285714285714286,54.2336044291312,1.75
"TX_Dallas_B2_B_8802",6,3,4.18166455812985,0,71.7417659474264,2
"TX_Dallas_B3_B_8803",2,2,NA,NA,NA,1
"TX_Dallas_B9_B_8809",5,3,4.8482145482525,0.2,61.8784496878614,1.66666666666667
"TX_Dallas_C11_C_8812",3,1,NA,NA,NA,3
"TX_Dallas_C2_C_8814",56,10,12.9886339676952,0.0892857142857135,76.9903904049615,5.6
"TX_Dallas_C3_C_8815",9,5,8.91793665595077,0.222222222222222,56.0667808361657,1.8
"TX_Dallas_C4_C_8816",7,4,6.66130097485392,0.142857142857143,60.0483301249981,1.75
"TX_Dallas_C5_C_8817",4,4,NA,NA,NA,1
"TX_Dallas_C6_C_8818",3,2,NA,NA,NA,1.5
"TX_Dallas_C9_C_8821",7,4,11.642641734416,0.428571428571429,34.3564638614265,1.75
"TX_Dallas_D3_D_8824",2,2,NA,NA,NA,1
"TX_Dallas_D4_D_8825",3,3,NA,NA,NA,1
"TX_Dallas_D5_D_8826",6,2,3.68257286475614,0.166666666666667,54.3098554584184,3
"TX_El Paso_B2_B_8836",2,2,NA,NA,NA,1
"TX_El Paso_B6_B_8840",2,2,NA,NA,NA,1
"TX_El Paso_C2_C_8842",2,2,NA,NA,NA,1
"TX_El Paso_C6_C_8846",2,2,NA,NA,NA,1
"TX_El Paso_D3_D_8849",2,2,NA,NA,NA,1
"TX_Fort Worth_A_A_8855",9,3,3.71072402161331,0.111111111111111,80.8467561189228,3
"TX_Fort Worth_A_A_8859",3,1,NA,NA,NA,3
"TX_Fort Worth_A_A_8860",63,7,8.72769720644644,0.0476190476190474,80.2044323310124,9
"TX_Fort Worth_B_B_8863",3,3,NA,NA,NA,1
"TX_Fort Worth_B_B_8864",10,4,5.89981571328186,0.2,67.7987278652631,2.5
"TX_Fort Worth_B_B_8865",8,4,6.52019508213209,0.25,61.3478576885158,2
"TX_Fort Worth_B_B_8866",2,1,NA,NA,NA,2
"TX_Fort Worth_B_B_8867",6,4,8.31648052908751,0.333333333333333,48.0972688628285,1.5
"TX_Fort Worth_B_B_8869",26,6,8.07698402928701,0.0769230769230766,74.2851536940534,4.33333333333333
"TX_Fort Worth_C_C_8873",3,3,NA,NA,NA,1
"TX_Fort Worth_C_C_8878",2,2,NA,NA,NA,1
"TX_Fort Worth_C_C_8882",8,4,6.15267552050543,0.125,65.0123671672418,2
"TX_Fort Worth_C_C_8883",2,2,NA,NA,NA,1
"TX_Fort Worth_C_C_8884",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2
"TX_Fort Worth_D_D_8887",7,3,4.33447960389549,0.142857142857143,69.2124608754378,2.33333333333333
"TX_Fort Worth_D_D_8888",3,3,NA,NA,NA,1
"TX_Fort Worth_D_D_8897",2,2,NA,NA,NA,1
"TX_Galveston_A_A_8907",4,2,3.09850691532731,0.25,64.5472175681342,2
"TX_Galveston_B_B_8909",13,4,4.89982369228259,0.0769230769230766,81.6355904050211,3.25
"TX_Galveston_B_B_8910",4,1,NA,NA,NA,4
"TX_Galveston_D_D_8913",7,3,4.33447960389549,0.142857142857143,69.2124608754378,2.33333333333333
"TX_Houston_NA_B_8915",2,2,NA,NA,NA,1
"TX_Houston_NA_C_8920",3,3,NA,NA,NA,1
"TX_Houston_NA_B_8925",7,4,11.642641734416,0.428571428571429,34.3564638614265,1.75
"TX_Houston_NA_C_8927",16,4,5.34530345173632,0.125,74.8320471628355,4
"TX_Houston_NA_A_8928",21,3,4.14011163653485,0,72.4618141580093,7
"TX_Houston_NA_C_8940",13,9,25.7574261872416,0.461538461538462,34.9413793698765,1.44444444444444
"TX_Houston_NA_B_8943",63,4,5.10062805245385,0.0158730158730158,78.4217151077238,15.75
"TX_Houston_NA_C_8944",30,8,13.5022782241108,0.0999999999999996,59.2492605115671,3.75
"TX_Houston_NA_B_8945",8,3,3.88226252336642,0.125,77.2745269528712,2.66666666666667
"TX_Houston_NA_A_8947",33,5,9.22694869507318,0.0909090909090908,54.1890950653037,6.6
"TX_Houston_NA_B_8948",15,4,5.83930455558196,0.133333333333333,68.5013080226529,3.75
"TX_Houston_NA_D_8950",11,2,2.14714349255464,0,93.1470116894902,5.5
"TX_Houston_NA_D_8952",4,3,7.4600625000178,0.5,40.214140296986,1.33333333333333
"TX_San Antonio_NA_A_8961",9,5,10.7324264518773,0.333333333333333,46.5877872298429,1.8
"TX_San Antonio_NA_C_8963",3,2,NA,NA,NA,1.5
"TX_San Antonio_NA_B_8965",2,2,NA,NA,NA,1
"TX_San Antonio_NA_B_8967",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2
"TX_San Antonio_NA_B_8970",21,7,9.69061083263072,0.142857142857143,72.2348685846432,3
"TX_San Antonio_NA_B_8971",18,6,8.78383083529554,0.111111111111111,68.3073264103694,3
"TX_San Antonio_NA_B_8972",6,2,3.68257286475614,0.166666666666667,54.3098554584184,3
"TX_San Antonio_NA_C_8973",7,3,7.52633621656869,0.285714285714286,39.8600316764446,2.33333333333333
"TX_San Antonio_NA_A_8975",46,6,7.40839148328939,0.0217391304347823,80.9892405596248,7.66666666666667
"TX_San Antonio_NA_C_8976",26,6,8.62224715515741,0.0769230769230766,69.5874276395695,4.33333333333333
"TX_San Antonio_NA_C_8977",24,12,24.7778060867455,0.291666666666666,48.4304379410702,2
"TX_San Antonio_NA_D_8978",8,3,3.77620183715182,0,79.4449060027663,2.66666666666667
"TX_San Antonio_NA_C_8979",26,6,8.69108752215957,0.0769230769230766,69.0362395350624,4.33333333333333
"TX_San Antonio_NA_B_8980",5,4,13.9329184151309,0.6,28.7089888910572,1.25
"TX_San Antonio_NA_D_8981",31,9,11.8904536596011,0.064516129032258,75.6909724191462,3.44444444444444
"TX_Waco_B_B_8985",2,2,NA,NA,NA,1
"TX_Waco_B_B_8989",2,2,NA,NA,NA,1
"TX_Waco_D_D_9004",10,5,9.25717694285301,0.3,54.0121468009774,2
"UT_Ogden_A3_A_9009",6,5,22.4127530476193,0.666666666666667,22.308727488215,1.2
"UT_Ogden_D2_D_9022",2,1,NA,NA,NA,2
"UT_Ogden_D5_D_9025",2,2,NA,NA,NA,1
"UT_Ogden_D9_D_9029",4,2,NA,NA,NA,2
"UT_Salt Lake City_A2_A_9031",11,1,NA,NA,NA,11
"UT_Salt Lake City_B7_B_9040",2,1,NA,NA,NA,2
"UT_Salt Lake City_C3_C_9043",3,2,NA,NA,NA,1.5
"UT_Salt Lake City_D5_D_9055",7,1,NA,NA,NA,7
"VA_Richmond_D10_D_9258",2,1,NA,NA,NA,2
"VA_Richmond_D5_D_9266",2,2,NA,NA,NA,1
"VA_Richmond_D9_D_9277",2,2,NA,NA,NA,1
"VA_Roanoke_A2_A_9279",2,2,NA,NA,NA,1
"VA_Roanoke_D4_D_9305",3,2,NA,NA,NA,1.5
"WA_Seattle_C7_C_9362",2,2,NA,NA,NA,1
"WA_Spokane_D8_D_9430",2,2,NA,NA,NA,1
"WI_Madison_D9_D_9554",2,1,NA,NA,NA,2
"WI_Milwaukee Co._C9_C_9622",2,2,NA,NA,NA,1
